symbol	syn.obs	missense.obs	nonsense.obs	fs.obs	inframe.obs	max.missense	max.nonsense	max.prot	cds.id	length	total.mut.cnt	prot.mut.cnt	total.mut.pct	prot.mut.pct	score.max_cnt	score.mult_pct	score.max_pct	max.peak.cnt	multiple.cnt	summit.start	summit.end	wt.stop	fitch	fitch.summit
Plekha6	0	0	0	1	0	NA	NA	NA	ENSMUST00000189598	1578	1	1	0.0633713561470215	0.0633713561470215	0	NA	NA	0	0	0	0	29	NA	NA
Plekhg6	0	1	0	0	0	NA	NA	NA	ENSMUST00000042647	7092	1	1	0.0141003948110547	0.0141003948110547	1	0	1	0	0	322	322	0	0.1393707633	0.1393707633
Plpbp	0	1	0	0	0	NA	NA	NA	ENSMUST00000033875	2475	1	1	0.0404040404040404	0.0404040404040404	1	0	1	0	0	194	194	0	0.082815975	0.082815975
Pnlip	0	1	0	0	0	NA	NA	NA	ENSMUST00000238108	1713	1	1	0.0583771161704612	0.0583771161704612	1	0	1	0	0	98	98	0	0.1170859417	0.1170859417
Pnpla1	0	0	0	1	0	NA	NA	NA	ENSMUST00000056866	5400	1	1	0.0185185185185185	0.0185185185185185	0	NA	NA	0	0	0	0	303	NA	NA
Pofut2	1	0	0	0	0	NA	NA	NA	ENSMUST00000020493	3870	1	0	0.0258397932816537	0	0	NA	NA	0	0	0	0	0	NA	NA
Pole	0	1	0	0	0	NA	NA	NA	ENSMUST00000007296	20556	1	1	0.00486475968087176	0.00486475968087176	1	0	1	0	0	457	457	0	0	0
Polr1a	0	1	0	0	0	NA	NA	NA	ENSMUST00000055296	15462	1	1	0.00646746863277713	0.00646746863277713	1	0	1	0	0	229	229	0	0.8636276314	0.8636276314
Polr1c	0	1	0	0	0	NA	NA	NA	ENSMUST00000173349	1533	1	1	0.0652315720808871	0.0652315720808871	1	0	1	0	0	46	46	0	0.2981117305	0.2981117305
Polr1f	0	0	0	1	1	NA	NA	NA	ENSMUST00000020877	2979	2	1	0.0671366230278617	0.0335683115139308	0	NA	NA	0	0	0	0	28	NA	NA
Polr2b	0	1	0	0	0	NA	NA	NA	ENSMUST00000031167	10575	1	1	0.00945626477541371	0.00945626477541371	1	0	1	0	0	911	911	0	0.1621013654	0.1621013654
Pomp	0	1	0	0	0	NA	NA	NA	ENSMUST00000201376	855	1	1	0.116959064327485	0.116959064327485	1	0	1	0	0	73	73	0	0	0
Pot1a	0	1	0	0	0	NA	NA	NA	ENSMUST00000166445	5769	1	1	0.0173340266944011	0.0173340266944011	1	0	1	0	0	137	137	0	0	0
Ppfia2	1	2	0	0	0	-0.18988708573877	-4.99998379675155	NA	ENSMUST00000029404	11313	3	2	0.0265181649429859	0.0176787766286573	1	0	0.5	0	0	314	314	0	0.04255766455	0.04255766455
Ppfia3	0	1	0	0	0	NA	NA	NA	ENSMUST00000003961	10755	1	1	0.00929800092980009	0.00929800092980009	1	0	1	0	0	396	396	0	0	0
Ppme1	1	0	0	0	0	NA	NA	NA	ENSMUST00000032963	3483	1	0	0.0287108814240597	0	0	NA	NA	0	0	0	0	0	NA	NA
Ppp2r3a	0	1	0	0	0	NA	NA	NA	ENSMUST00000075941	10359	1	1	0.00965344145187759	0.00965344145187759	1	0	1	0	0	49	49	0	0.4963363922	0.4963363922
Prdx2	0	1	0	0	0	NA	NA	NA	ENSMUST00000109733	1791	1	1	0.0558347292015634	0.0558347292015634	1	0	1	0	0	152	152	0	0	0
Prickle2	1	0	0	0	0	NA	NA	NA	ENSMUST00000113447	7614	1	0	0.0131337010769635	0	0	NA	NA	0	0	0	0	0	NA	NA
Prkaca	0	0	0	0	1	NA	NA	NA	ENSMUST00000005606	3168	1	0	0.0315656565656566	0	0	NA	NA	0	0	0	0	0	NA	NA
Prkag2	0	1	0	0	0	NA	NA	NA	ENSMUST00000030784	5103	1	1	0.0195963158926122	0.0195963158926122	1	0	1	0	0	120	120	0	0	0
Prkcg	0	0	0	1	0	NA	NA	NA	ENSMUST00000172109	5823	1	1	0.0171732783788425	0.0171732783788425	0	NA	NA	0	0	0	0	166	NA	NA
Prkcq	0	1	0	0	0	NA	NA	NA	ENSMUST00000028118	6372	1	1	0.0156936597614564	0.0156936597614564	1	0	1	0	0	234	234	0	0	0
Prkd3	1	0	0	0	0	NA	NA	NA	ENSMUST00000003191	8010	1	0	0.0124843945068664	0	0	NA	NA	0	0	0	0	0	NA	NA
Prmt9	1	0	0	0	0	NA	NA	NA	ENSMUST00000056237	7623	1	0	0.0131181949363768	0	0	NA	NA	0	0	0	0	0	NA	NA
Prpf38a	0	1	0	0	0	NA	NA	NA	ENSMUST00000079213	2817	1	1	0.035498757543486	0.035498757543486	1	0	1	0	0	173	173	0	0	0
Prpf38b	0	0	0	1	0	NA	NA	NA	ENSMUST00000129273	855	1	1	0.116959064327485	0.116959064327485	0	NA	NA	0	0	0	0	71	NA	NA
Prpf8	0	1	0	0	0	NA	NA	NA	ENSMUST00000018449	21024	1	1	0.00475646879756469	0.00475646879756469	1	0	1	0	0	1813	1813	0	0	0
Prps1l1	0	1	0	0	0	NA	NA	NA	ENSMUST00000134550	2871	1	1	0.0348310693138279	0.0348310693138279	1	0	1	0	0	167	167	0	0.9084983204	0.9084983204
Prrc2a	1	0	0	0	0	NA	NA	NA	ENSMUST00000025253	19431	1	0	0.00514641552158921	0	0	NA	NA	0	0	0	0	0	NA	NA
Prss22	1	0	0	0	0	NA	NA	NA	ENSMUST00000041649	2772	1	0	0.0360750360750361	0	0	NA	NA	0	0	0	0	0	NA	NA
Prx	0	0	0	1	0	NA	NA	NA	ENSMUST00000098644	12528	1	1	0.00798212005108557	0.00798212005108557	0	NA	NA	0	0	0	0	41	NA	NA
Psmc5	1	0	0	1	0	NA	NA	NA	ENSMUST00000021049	3663	2	1	0.0546000546000546	0.0273000273000273	0	NA	NA	0	0	0	0	101	NA	NA
Ptbp2	0	1	0	0	0	NA	NA	NA	ENSMUST00000200097	4788	1	1	0.0208855472013367	0.0208855472013367	1	0	1	0	0	376	376	0	0.0926105144	0.0926105144
Ptgds	0	1	0	0	0	NA	NA	NA	ENSMUST00000015234	1710	1	1	0.0584795321637427	0.0584795321637427	1	0	1	0	0	164	164	0	1.7631043613	1.7631043613
Ptgfr	1	0	0	0	0	NA	NA	NA	ENSMUST00000106126	3303	1	0	0.0302755071147442	0	0	NA	NA	0	0	0	0	0	NA	NA
Ptpdc1	0	1	0	0	0	NA	NA	NA	ENSMUST00000035824	6732	1	1	0.0148544266191325	0.0148544266191325	1	0	1	0	0	325	325	0	0.0988668573	0.0988668573
Ptpn11	0	1	0	0	0	NA	NA	NA	ENSMUST00000100770	5346	1	1	0.0187055742611298	0.0187055742611298	1	0	1	0	0	241	241	0	0.1766380307	0.1766380307
Ptpn2	0	1	0	0	0	NA	NA	NA	ENSMUST00000122412	3663	1	1	0.0273000273000273	0.0273000273000273	1	0	1	0	0	109	109	0	0.3750507959	0.3750507959
Ptpn4	0	1	0	0	0	NA	NA	NA	ENSMUST00000064091	8343	1	1	0.011986096128491	0.011986096128491	1	0	1	0	0	157	157	0	0	0
Ptpn6	0	0	1	0	0	NA	NA	NA	ENSMUST00000173647	603	1	1	0.165837479270315	0.165837479270315	0	NA	NA	0	0	0	0	7	NA	NA
Ptpn9	0	0	0	1	0	NA	NA	NA	ENSMUST00000216034	1302	1	1	0.0768049155145929	0.0768049155145929	0	NA	NA	0	0	0	0	155	NA	NA
Pygl	0	1	0	0	0	NA	NA	NA	ENSMUST00000071250	7659	1	1	0.0130565347956652	0.0130565347956652	1	0	1	0	0	337	337	0	0	0
Pygm	1	0	0	0	0	NA	NA	NA	ENSMUST00000035269	7587	1	0	0.0131804402267036	0	0	NA	NA	0	0	0	0	0	NA	NA
Qars	0	1	0	0	0	NA	NA	NA	ENSMUST00000006838	6984	1	1	0.0143184421534937	0.0143184421534937	1	0	1	0	0	558	558	0	0	0
Rab3gap1	0	0	0	1	0	NA	NA	NA	ENSMUST00000037649	8838	1	1	0.0113147770988912	0.0113147770988912	0	NA	NA	0	0	0	0	898	NA	NA
Rab6a	0	1	0	0	0	NA	NA	NA	ENSMUST00000032946	1881	1	1	0.0531632110579479	0.0531632110579479	1	0	1	0	0	31	31	0	0	0
Rab8a	0	1	0	0	0	NA	NA	NA	ENSMUST00000003121	1872	1	1	0.0534188034188034	0.0534188034188034	1	0	1	0	0	5	5	0	0	0
Rad23a	1	0	0	0	0	NA	NA	NA	ENSMUST00000128035	2904	1	0	0.034435261707989	0	0	NA	NA	0	0	0	0	0	NA	NA
Rai14	1	0	0	0	0	NA	NA	NA	ENSMUST00000169385	8820	1	0	0.0113378684807256	0	0	NA	NA	0	0	0	0	0	NA	NA
Ralgps2	0	1	0	0	0	NA	NA	NA	ENSMUST00000190648	4176	1	1	0.0239463601532567	0.0239463601532567	1	0	1	0	0	35	35	0	0	0
Ralyl	0	1	0	0	0	NA	NA	NA	ENSMUST00000193117	2646	1	1	0.0377928949357521	0.0377928949357521	1	0	1	0	0	78	78	0	0	0
Ranbp2	0	1	0	0	0	NA	NA	NA	ENSMUST00000003310	27486	1	1	0.00363821581896238	0.00363821581896238	1	0	1	0	0	1775	1775	0	0.3886799302	0.3886799302
Raph1	0	1	0	0	0	NA	NA	NA	ENSMUST00000140485	11403	1	1	0.00876962202929054	0.00876962202929054	1	0	1	0	0	875	875	0	NA	NA
Rasgrp1	0	1	0	0	0	NA	NA	NA	ENSMUST00000102534	7164	1	1	0.0139586823003908	0.0139586823003908	1	0	1	0	0	682	682	0	0.4504172271	0.4504172271
Rax	0	0	0	1	0	NA	NA	NA	ENSMUST00000025396	3087	1	1	0.0323939099449304	0.0323939099449304	0	NA	NA	0	0	0	0	144	NA	NA
Rb1	0	0	1	0	0	NA	NA	NA	ENSMUST00000022701	8298	1	1	0.0120510966497951	0.0120510966497951	0	NA	NA	0	0	0	0	458	NA	NA
Rbbp9	0	1	0	0	0	NA	NA	NA	ENSMUST00000028915	1683	1	1	0.05941770647653	0.05941770647653	1	0	1	0	0	98	98	0	0.1305657912	0.1305657912
Rbfox3	0	1	0	0	0	NA	NA	NA	ENSMUST00000106278	2826	1	1	0.0353857041755131	0.0353857041755131	1	0	1	0	0	202	202	0	0.095499719	0.095499719
Rbl1	0	1	0	0	0	NA	NA	NA	ENSMUST00000029170	9576	1	1	0.0104427736006683	0.0104427736006683	1	0	1	0	0	121	121	0	0	0
Rbm10	0	1	0	0	0	NA	NA	NA	ENSMUST00000177738	8370	1	1	0.01194743130227	0.01194743130227	1	0	1	0	0	409	409	0	0	0
Rbm27	0	1	0	0	0	NA	NA	NA	ENSMUST00000236240	9549	1	1	0.010472300764478	0.010472300764478	1	0	1	0	0	482	482	0	NA	NA
Rbm41	0	1	0	0	0	NA	NA	NA	ENSMUST00000087400	3645	1	1	0.0274348422496571	0.0274348422496571	1	0	1	0	0	133	133	0	0.1207596166	0.1207596166
Rbm46	0	1	0	0	0	NA	NA	NA	ENSMUST00000048647	4806	1	1	0.0208073241781107	0.0208073241781107	1	0	1	0	0	340	340	0	0.5243421106	0.5243421106
Rbms3	0	1	0	0	0	NA	NA	NA	ENSMUST00000174868	3627	1	1	0.0275709953129308	0.0275709953129308	1	0	1	0	0	393	393	0	NA	NA
Rc3h1	1	0	0	0	0	NA	NA	NA	ENSMUST00000035911	10098	1	0	0.00990295107942167	0	0	NA	NA	0	0	0	0	0	NA	NA
Rc3h2	0	1	0	0	0	NA	NA	NA	ENSMUST00000112934	10134	1	1	0.00986777185711466	0.00986777185711466	1	0	1	0	0	220	220	0	0	0
Rcor2	0	0	1	0	0	NA	NA	NA	ENSMUST00000066646	4716	1	1	0.0212044105173876	0.0212044105173876	0	NA	NA	0	0	0	0	465	NA	NA
Rcvrn	0	1	0	0	0	NA	NA	NA	ENSMUST00000021290	1827	1	1	0.0547345374931582	0.0547345374931582	1	0	1	0	0	193	193	0	0.1933130877	0.1933130877
Reg4	0	0	0	1	0	NA	NA	NA	ENSMUST00000029469	1422	1	1	0.070323488045007	0.070323488045007	0	NA	NA	0	0	0	0	46	NA	NA
Relch	0	0	0	1	0	NA	NA	NA	ENSMUST00000039173	10953	1	1	0.00912991874372318	0.00912991874372318	0	NA	NA	0	0	0	0	716	NA	NA
Rerg	1	0	0	0	0	NA	NA	NA	ENSMUST00000117919	1800	1	0	0.0555555555555556	0	0	NA	NA	0	0	0	0	0	NA	NA
Rev3l	0	0	0	1	0	NA	NA	NA	ENSMUST00000139803	7272	1	1	0.0137513751375138	0.0137513751375138	0	NA	NA	0	0	0	0	1885	NA	NA
Rfc1	0	0	0	1	0	NA	NA	NA	ENSMUST00000203471	10197	1	1	0.00980680592331078	0.00980680592331078	0	NA	NA	0	0	0	0	538	NA	NA
Rfx2	0	1	0	0	0	NA	NA	NA	ENSMUST00000002444	6462	1	1	0.0154750851129681	0.0154750851129681	1	0	1	0	0	12	12	0	0.5318225036	0.5318225036
Rgp1	1	0	0	0	0	NA	NA	NA	ENSMUST00000107886	3528	1	0	0.0283446712018141	0	0	NA	NA	0	0	0	0	0	NA	NA
Rhbdd1	1	0	0	0	0	NA	NA	NA	ENSMUST00000140020	2844	1	0	0.0351617440225035	0	0	NA	NA	0	0	0	0	0	NA	NA
Rhob	0	1	0	0	0	NA	NA	NA	ENSMUST00000067384	1773	1	1	0.0564015792442188	0.0564015792442188	1	0	1	0	0	28	28	0	0	0
Rimbp2	0	0	0	1	0	NA	NA	NA	ENSMUST00000199737	903	1	1	0.110741971207087	0.110741971207087	0	NA	NA	0	0	0	0	719	NA	NA
Ripk2	0	1	0	0	0	NA	NA	NA	ENSMUST00000037035	4860	1	1	0.0205761316872428	0.0205761316872428	1	0	1	0	0	121	121	0	0.0871084464	0.0871084464
Rnf121	0	0	0	0	1	NA	NA	NA	ENSMUST00000096639	2952	1	0	0.0338753387533875	0	0	NA	NA	0	0	0	0	0	NA	NA
Rnf145	0	1	0	0	0	NA	NA	NA	ENSMUST00000019333	5976	1	1	0.0167336010709505	0.0167336010709505	1	0	1	0	0	350	350	0	0	0
Rnf165	0	1	0	0	0	NA	NA	NA	ENSMUST00000026494	3132	1	1	0.0319284802043423	0.0319284802043423	1	0	1	0	0	22	22	0	0.2646397847	0.2646397847
Rnf17	0	1	0	0	0	NA	NA	NA	ENSMUST00000095793	14769	1	1	0.00677093912925723	0.00677093912925723	1	0	1	0	0	45	45	0	1.3111670348	1.3111670348
Rock1	0	1	0	0	0	NA	NA	NA	ENSMUST00000234734	4542	1	1	0.0220167327168648	0.0220167327168648	1	0	1	0	0	112	112	0	0	0
Ror1	0	1	0	0	0	NA	NA	NA	ENSMUST00000039630	8442	1	1	0.0118455342335939	0.0118455342335939	1	0	1	0	0	117	117	0	0	0
Rpp38	0	1	0	0	0	NA	NA	NA	ENSMUST00000062672	2529	1	1	0.0395413206801107	0.0395413206801107	1	0	1	0	0	62	62	0	0.9948794797	0.9948794797
Rps6ka4	0	1	0	0	0	NA	NA	NA	ENSMUST00000239527	6966	1	1	0.0143554407120299	0.0143554407120299	1	0	1	0	0	70	70	0	0.2439976279	0.2439976279
Rragb	0	1	0	0	0	NA	NA	NA	ENSMUST00000039720	3375	1	1	0.0296296296296296	0.0296296296296296	1	0	1	0	0	198	198	0	0	0
Rrnad1	0	0	1	0	1	NA	NA	NA	ENSMUST00000005016	4284	2	1	0.0466853408029879	0.0233426704014939	0	NA	NA	0	0	0	0	193	NA	NA
Rsf1	0	1	0	0	0	NA	NA	NA	ENSMUST00000107153	12978	1	1	0.00770534751117275	0.00770534751117275	1	0	1	0	0	559	559	0	1.4944014119	1.4944014119
Rspo2	1	0	0	0	0	NA	NA	NA	ENSMUST00000063492	2196	1	0	0.0455373406193078	0	0	NA	NA	0	0	0	0	0	NA	NA
Rtel1	0	2	0	0	0	NA	NA	NA	ENSMUST00000108814	10836	2	2	0.0184569952011812	0.0184569952011812	1	0	0.5	0	0	201	201	0	0.10691835535	0.10691835535
Rtl6	0	1	0	0	0	NA	NA	NA	ENSMUST00000069476	2196	1	1	0.0455373406193078	0.0455373406193078	1	0	1	0	0	48	48	0	0	0
Rtp1	0	1	0	0	0	NA	NA	NA	ENSMUST00000038730	2376	1	1	0.0420875420875421	0.0420875420875421	1	0	1	0	0	185	185	0	0	0
Rufy4	0	1	0	0	0	NA	NA	NA	ENSMUST00000127134	5076	1	1	0.0197005516154452	0.0197005516154452	1	0	1	0	0	137	137	0	1.5822400933	1.5822400933
Runx1	0	1	0	0	0	NA	NA	NA	ENSMUST00000168195	4068	1	1	0.0245821042281219	0.0245821042281219	1	0	1	0	0	70	70	0	0.3466073853	0.3466073853
Ryr1	0	0	0	1	0	NA	NA	NA	ENSMUST00000214374	45558	1	1	0.00219500417050792	0.00219500417050792	0	NA	NA	0	0	0	0	336	NA	NA
Ryr2	0	2	0	1	0	4.99999989882225	2.89061534680077	NA	ENSMUST00000021750	44703	3	3	0.00671095899604053	0.00671095899604053	1	0	0.5	0	0	283	283	2475	0.28901027605	0.28901027605
Sacm1l	0	1	0	0	0	NA	NA	NA	ENSMUST00000238984	5292	1	1	0.018896447467876	0.018896447467876	1	0	1	0	0	405	405	0	0.2739631204	0.2739631204
Samd5	0	1	0	0	0	NA	NA	NA	ENSMUST00000100070	1566	1	1	0.0638569604086845	0.0638569604086845	1	0	1	0	0	54	54	0	0.2168606793	0.2168606793
Sat1	0	0	0	0	1	NA	NA	NA	ENSMUST00000112551	1611	1	0	0.0620732464307883	0	0	NA	NA	0	0	0	0	0	NA	NA
Scaf11	0	0	0	1	0	NA	NA	NA	ENSMUST00000228535	2088	1	1	0.0478927203065134	0.0478927203065134	0	NA	NA	0	0	0	0	180	NA	NA
Scamp3	0	0	0	0	1	NA	NA	NA	ENSMUST00000029684	3150	1	0	0.0317460317460317	0	0	NA	NA	0	0	0	0	0	NA	NA
Scara3	0	1	0	0	0	NA	NA	NA	ENSMUST00000042046	5463	1	1	0.0183049606443346	0.0183049606443346	1	0	1	0	0	264	264	0	0.8356820351	0.8356820351
Scin	0	1	0	0	0	NA	NA	NA	ENSMUST00000078481	5544	1	1	0.018037518037518	0.018037518037518	1	0	1	0	0	256	256	0	0.1851290808	0.1851290808
Scrn2	0	1	0	0	0	NA	NA	NA	ENSMUST00000021249	3834	1	1	0.0260824204486176	0.0260824204486176	1	0	1	0	0	124	124	0	0	0
Scube3	0	1	0	0	0	NA	NA	NA	ENSMUST00000043503	8946	1	1	0.0111781801922647	0.0111781801922647	1	0	1	0	0	293	293	0	0	0
Sds	0	2	0	0	0	NA	NA	NA	ENSMUST00000066540	2952	2	2	0.0677506775067751	0.0677506775067751	2	1	1	2	2	128	128	0	0.1202551381	0.1202551381
Sec24d	0	1	0	0	0	NA	NA	NA	ENSMUST00000047923	9297	1	1	0.010756157900398	0.010756157900398	1	0	1	0	0	869	869	0	0.2753582457	0.2753582457
Sec63	0	0	1	0	0	NA	NA	NA	ENSMUST00000019937	6849	1	1	0.014600671630895	0.014600671630895	0	NA	NA	0	0	0	0	700	NA	NA
Selenbp1	1	0	0	0	0	NA	NA	NA	ENSMUST00000090839	4257	1	0	0.0234907211651398	0	0	NA	NA	0	0	0	0	0	NA	NA
Sema3d	0	1	0	0	0	NA	NA	NA	ENSMUST00000197927	5949	1	1	0.0168095478231636	0.0168095478231636	1	0	1	0	0	265	265	0	0	0
Sema3e	0	1	0	0	0	NA	NA	NA	ENSMUST00000073957	6984	1	1	0.0143184421534937	0.0143184421534937	1	0	1	0	0	361	361	0	0	0
Sema3f	1	0	0	0	0	NA	NA	NA	ENSMUST00000192727	7074	1	0	0.0141362736782584	0	0	NA	NA	0	0	0	0	0	NA	NA
Septin6	0	1	0	0	0	NA	NA	NA	ENSMUST00000115239	3915	1	1	0.0255427841634738	0.0255427841634738	1	0	1	0	0	243	243	0	0.0963512922	0.0963512922
Serac1	0	1	0	0	0	NA	NA	NA	ENSMUST00000097432	5895	1	1	0.0169635284139101	0.0169635284139101	1	0	1	0	0	114	114	0	0.5138376479	0.5138376479
Serpina12	0	1	0	0	0	NA	NA	NA	ENSMUST00000043915	3726	1	1	0.0268384326355341	0.0268384326355341	1	0	1	0	0	349	349	0	0.3511790838	0.3511790838
Serpinb12	0	1	0	0	0	NA	NA	NA	ENSMUST00000081277	3816	1	1	0.0262054507337526	0.0262054507337526	1	0	1	0	0	35	35	0	0.7885229804	0.7885229804
Setd2	0	0	0	1	0	NA	NA	NA	ENSMUST00000197399	657	1	1	0.15220700152207	0.15220700152207	0	NA	NA	0	0	0	0	611	NA	NA
Setdb1	0	1	0	0	0	NA	NA	NA	ENSMUST00000015841	11781	1	1	0.00848824378236143	0.00848824378236143	1	0	1	0	0	96	96	0	0.1268504307	0.1268504307
Sf3b1	0	2	0	0	0	NA	NA	NA	ENSMUST00000027127	11745	2	2	0.0170285227756492	0.0170285227756492	1	0	0.5	0	0	184	184	0	0.0427963146	0.0427963146
Sfxn4	0	1	0	0	0	NA	NA	NA	ENSMUST00000135808	2826	1	1	0.0353857041755131	0.0353857041755131	1	0	1	0	0	47	47	0	NA	NA
Sgip1	0	1	0	0	0	NA	NA	NA	ENSMUST00000106882	7443	1	1	0.0134354426978369	0.0134354426978369	1	0	1	0	0	29	29	0	NA	NA
Sgsm2	1	2	0	0	0	-0.653332891011536	-4.99999740116609	NA	ENSMUST00000057631	9054	3	2	0.0331345261762757	0.0220896841175171	1	0	0.5	0	0	382	382	0	0	0
Sh3bgrl2	1	0	0	0	0	NA	NA	NA	ENSMUST00000188241	1089	1	0	0.0918273645546373	0	0	NA	NA	0	0	0	0	0	NA	NA
Sh3bp1	0	1	0	0	0	NA	NA	NA	ENSMUST00000061239	5247	1	1	0.0190585096245474	0.0190585096245474	1	0	1	0	0	331	331	0	0.5462861419	0.5462861419
Shank2	0	1	0	0	0	NA	NA	NA	ENSMUST00000105900	13257	1	1	0.0075431847325941	0.0075431847325941	1	0	1	0	0	233	233	0	0	0
Shisa9	0	1	0	0	0	NA	NA	NA	ENSMUST00000170672	3825	1	1	0.0261437908496732	0.0261437908496732	1	0	1	0	0	134	134	0	0.4842049325	0.4842049325
Shoc1	0	0	0	1	0	NA	NA	NA	ENSMUST00000107547	13338	1	1	0.00749737591842855	0.00749737591842855	0	NA	NA	0	0	0	0	817	NA	NA
Sipa1l2	0	1	0	0	0	NA	NA	NA	ENSMUST00000212168	15345	1	1	0.0065167807103291	0.0065167807103291	1	0	1	0	0	695	695	0	0	0
Six4	0	1	0	0	0	NA	NA	NA	ENSMUST00000043208	6984	1	1	0.0143184421534937	0.0143184421534937	1	0	1	0	0	13	13	0	0.5078562828	0.5078562828
Ski	0	1	0	0	0	NA	NA	NA	ENSMUST00000030917	6552	1	1	0.0152625152625153	0.0152625152625153	1	0	1	0	0	423	423	0	0.1117798652	0.1117798652
Skiv2l	0	1	0	0	0	NA	NA	NA	ENSMUST00000046022	11205	1	1	0.00892458723784025	0.00892458723784025	1	0	1	0	0	844	844	0	0.1015625087	0.1015625087
Slc10a2	0	2	0	0	0	NA	NA	NA	ENSMUST00000023835	3141	2	2	0.0636739891754218	0.0636739891754218	1	0	0.5	0	0	67	67	0	0.0427467451	0.0427467451
Slc12a7	0	1	0	0	0	NA	NA	NA	ENSMUST00000017900	9756	1	1	0.010250102501025	0.010250102501025	1	0	1	0	0	135	135	0	0	0
Slc16a7	0	1	0	0	0	NA	NA	NA	ENSMUST00000211781	4365	1	1	0.0229095074455899	0.0229095074455899	1	0	1	0	0	93	93	0	0	0
Slc1a3	0	1	0	0	0	NA	NA	NA	ENSMUST00000005493	4896	1	1	0.0204248366013072	0.0204248366013072	1	0	1	0	0	141	141	0	0.6324054109	0.6324054109
Slc1a5	0	1	0	0	0	NA	NA	NA	ENSMUST00000108496	5004	1	1	0.0199840127897682	0.0199840127897682	1	0	1	0	0	356	356	0	0.5864469185	0.5864469185
Slc20a2	0	1	0	0	0	NA	NA	NA	ENSMUST00000067786	5913	1	1	0.0169118890580078	0.0169118890580078	1	0	1	0	0	178	178	0	0	0
Slc22a17	0	1	0	0	0	NA	NA	NA	ENSMUST00000226467	3771	1	1	0.0265181649429859	0.0265181649429859	1	0	1	0	0	75	75	0	0.1210676178	0.1210676178
Slc26a2	0	0	0	1	0	NA	NA	NA	ENSMUST00000148829	2025	1	1	0.0493827160493827	0.0493827160493827	0	NA	NA	0	0	0	0	398	NA	NA
Slc27a4	0	0	0	1	0	NA	NA	NA	ENSMUST00000080065	5796	1	1	0.0172532781228433	0.0172532781228433	0	NA	NA	0	0	0	0	176	NA	NA
Slc35c2	0	0	0	1	0	NA	NA	NA	ENSMUST00000109299	3285	1	1	0.030441400304414	0.030441400304414	0	NA	NA	0	0	0	0	334	NA	NA
Slc35f5	0	0	0	1	0	NA	NA	NA	ENSMUST00000027580	4725	1	1	0.0211640211640212	0.0211640211640212	0	NA	NA	0	0	0	0	49	NA	NA
Slc45a2	0	0	1	0	0	NA	NA	NA	ENSMUST00000117100	4779	1	1	0.0209248796819418	0.0209248796819418	0	NA	NA	0	0	0	0	484	NA	NA
Slc4a10	1	0	0	0	0	NA	NA	NA	ENSMUST00000112480	10071	1	0	0.00992950054612253	0	0	NA	NA	0	0	0	0	0	NA	NA
Slc4a11	0	0	0	0	1	NA	NA	NA	ENSMUST00000099362	7767	1	0	0.0128749839062701	0	0	NA	NA	0	0	0	0	0	NA	NA
Slc5a7	1	0	0	0	0	NA	NA	NA	ENSMUST00000095712	5229	1	0	0.0191241155096577	0	0	NA	NA	0	0	0	0	0	NA	NA
Slc6a15	1	0	0	0	0	NA	NA	NA	ENSMUST00000074204	6570	1	0	0.015220700152207	0	0	NA	NA	0	0	0	0	0	NA	NA
Slc6a7	0	1	0	0	0	NA	NA	NA	ENSMUST00000025520	5742	1	1	0.017415534656914	0.017415534656914	1	0	1	0	0	582	582	0	0.2262911636	0.2262911636
Slc8a2	0	1	0	0	0	NA	NA	NA	ENSMUST00000211649	8298	1	1	0.0120510966497951	0.0120510966497951	1	0	1	0	0	710	710	0	0.0994036477	0.0994036477
Slc9a8	0	0	0	1	0	NA	NA	NA	ENSMUST00000109218	4914	1	1	0.0203500203500203	0.0203500203500203	0	NA	NA	0	0	0	0	363	NA	NA
Slf2	0	0	0	1	0	NA	NA	NA	ENSMUST00000236895	6192	1	1	0.0161498708010336	0.0161498708010336	0	NA	NA	0	0	0	0	238	NA	NA
Slit1	0	1	0	0	0	NA	NA	NA	ENSMUST00000025993	13788	1	1	0.00725268349289237	0.00725268349289237	1	0	1	0	0	735	735	0	0.0871204901	0.0871204901
Slit2	0	1	0	0	0	NA	NA	NA	ENSMUST00000170109	13806	1	1	0.00724322758221063	0.00724322758221063	1	0	1	0	0	122	122	0	0	0
Slitrk1	0	1	0	0	0	NA	NA	NA	ENSMUST00000100322	6273	1	1	0.0159413358839471	0.0159413358839471	1	0	1	0	0	234	234	0	0.1922586294	0.1922586294
Slitrk5	0	0	0	1	0	NA	NA	NA	ENSMUST00000227891	1191	1	1	0.0839630562552477	0.0839630562552477	0	NA	NA	0	0	0	0	956	NA	NA
Smap2	0	1	0	0	0	NA	NA	NA	ENSMUST00000043200	3861	1	1	0.0259000259000259	0.0259000259000259	1	0	1	0	0	36	36	0	0	0
Smc1a	1	0	0	0	0	NA	NA	NA	ENSMUST00000045312	11106	1	0	0.00900414190527643	0	0	NA	NA	0	0	0	0	0	NA	NA
Smc3	0	4	0	0	0	4.99997510316177	-4.99977733692439	NA	ENSMUST00000025930	10962	4	4	0.0364896916621055	0.0364896916621055	1	0	0.25	0	0	202	202	0	0	0
Sncaip	0	1	0	0	0	NA	NA	NA	ENSMUST00000178678	8694	1	1	0.0115021854152289	0.0115021854152289	1	0	1	0	0	71	71	0	0.0941410649	0.0941410649
